filename,width,height,class,xmin,ymin,xmax,ymax
ID02_014_bmp.rf.e495aed370991afbdc7083fbc1f38629.jpg,416,416,face,112,102,203,331
ID18_028_bmp.rf.e75c415200f3d7d035bd0c991bd39335.jpg,416,416,face,142,120,247,316
ID08_013_bmp.rf.e87d5a97b2a862b737f17a11701a73be.jpg,416,416,face,108,92,216,286
ID05_040_bmp.rf.e64d1e09693b536f6a92dc2801657bc9.jpg,416,416,face,135,97,233,264
ID37_015_bmp.rf.e8aa901bd6bddd601985373952ec7b61.jpg,416,416,face,165,69,276,260
ID25_014_bmp.rf.e6146967ad9a9d30505b3bb66603b560.jpg,416,416,face,104,83,188,262
ID29_021_bmp.rf.e64814cfa7c762a0e6616f70b8bb1bdf.jpg,416,416,face,108,130,203,300
ID12_044_bmp.rf.e7cab81448c91e10e300b118298ea9e7.jpg,416,416,face,159,116,267,297
ID15_037_bmp.rf.e647bc8c2decfd0552f57a6cf6f87ed3.jpg,416,416,face,126,80,244,303
ID16_018_bmp.rf.e70d0a0df3cb5b7221f3f28022a7c28b.jpg,416,416,face,178,76,277,312
ID41_005_bmp.rf.e8d062450a3c419206e8977e5a756d4e.jpg,416,416,face,121,130,205,329
ID37_024_bmp.rf.e75d3fe89e57191b76ac41479dcf83bc.jpg,416,416,face,183,71,295,279
ID22_010_bmp.rf.eaa4a9d925e1dac6f2910801ec766d68.jpg,416,416,face,150,101,262,291
ID04_039_bmp.rf.e765f926498693d12e46e2ea4b1ee0dc.jpg,416,416,face,125,96,261,335
ID13_002_bmp.rf.e8d4b366f34763fc2759660f48f0d4d4.jpg,416,416,face,152,114,265,293
ID27_033_bmp.rf.e96380763072347e2c2d3d0f14c2a789.jpg,416,416,face,148,69,254,246
ID26_003_bmp.rf.e9df7183b973e2c3f23cf9ff02d31be6.jpg,416,416,face,104,83,217,291
ID20_009_bmp.rf.e86406a534342a147d66a79a954f6758.jpg,416,416,face,242,87,313,303
ID09_029_bmp.rf.e8de81767da4f782aaf0fd90b17997e9.jpg,416,416,face,121,160,242,328
ID42_034_bmp.rf.eae360700af3d29cc1bb6c5246612339.jpg,416,416,face,161,153,265,343
ID04_032_bmp.rf.ea085e967e60c1d020bb557c60028687.jpg,416,416,face,150,102,306,343
ID38_015_bmp.rf.ebe1b4e4e16054c4681546f566d52504.jpg,416,416,face,182,135,289,316
ID11_033_bmp.rf.ecb925007017966b3d391da017282a8a.jpg,416,416,face,126,141,247,337
ID42_002_bmp.rf.e9ec005dc4bef59eb33d8e1a3e9ba862.jpg,416,416,face,165,66,291,310
ID43_018_bmp.rf.eb778b022690cc4f6dfa95dec034a2af.jpg,416,416,face,189,103,273,290
ID03_026_bmp.rf.ebb40deccbb1a8328c4d92d21e54c4c1.jpg,416,416,face,160,110,289,330
ID24_010_bmp.rf.eb05ec4be266d93442936343f14406a4.jpg,416,416,face,168,114,254,279
ID04_003_bmp.rf.ea312f6a011f4720451d0e625ffb430b.jpg,416,416,face,114,102,253,336
ID28_034_bmp.rf.ec32fc2e7c5f527f1807b5a1ee1d4afa.jpg,416,416,face,133,156,242,335
ID39_043_bmp.rf.eb02f48926c868a7d31100c3827f6f62.jpg,416,416,face,160,115,268,323
ID38_029_bmp.rf.eacc15c3b4c3bda35e51ffa567bc20eb.jpg,416,416,face,170,147,276,324
ID22_017_bmp.rf.eb33b845439cec2650bae49efb25aa00.jpg,416,416,face,214,99,323,289
ID16_017_bmp.rf.ec13b501eebe7963d519970f5dd5dbcd.jpg,416,416,face,185,74,308,307
ID31_011_bmp.rf.edc238c39e1ac87742c9eadd3e242ad0.jpg,416,416,face,99,82,204,259
ID06_034_bmp.rf.edcf56cf97cf07f8c352a36b80a84500.jpg,416,416,face,161,135,264,310
ID33_016_bmp.rf.ea8b684f154306c6aeedd41e6752990a.jpg,416,416,face,226,106,328,295
ID31_014_bmp.rf.ecf8d6d94984bc4eab23ae0396e3473b.jpg,416,416,face,94,100,160,274
ID09_019_bmp.rf.ed8f6fe106f022c3db5872b4bbbe152e.jpg,416,416,face,160,116,279,302
ID04_023_bmp.rf.eef9ca78c3a4b856d0f625d00fe4c4a5.jpg,416,416,face,98,109,204,333
ID36_026_bmp.rf.ece7cd858ba676552e45a4ddaf2a337a.jpg,416,416,face,218,128,311,309
ID25_010_bmp.rf.ec4dae875e1c1921903056be9a5e7b83.jpg,416,416,face,169,87,277,265
ID30_018_bmp.rf.eec47097ff6c13feb15d7e6f9142c541.jpg,416,416,face,220,142,296,309
ID38_037_bmp.rf.ed4a7002710e83f93d9b5cbff2128d0e.jpg,416,416,face,160,116,266,293
ID10_038_bmp.rf.ee6b181897eeff2f99fd4bd72c95be34.jpg,416,416,face,155,110,268,304
ID22_009_bmp.rf.eecbbfe662ffb34deef20b7deff99576.jpg,416,416,face,226,106,320,295
ID24_032_bmp.rf.ef477202a30a45a82dd0afa1fe290b81.jpg,416,416,face,134,83,256,314
ID24_021_bmp.rf.efd9f352173e039367868192f4ad1c42.jpg,416,416,face,108,108,227,350
ID37_039_bmp.rf.ee94d85fb62504f1ce00f8e79b0140ae.jpg,416,416,face,242,90,350,286
ID39_021_bmp.rf.ee0171fd7e583f65832c1c608f7548a6.jpg,416,416,face,139,130,233,331
ID39_038_bmp.rf.ed318777b37f7bb4bd849277748ddff8.jpg,416,416,face,183,113,285,305
ID20_026_bmp.rf.ef6bb42fb173955c23f098481269a27b.jpg,416,416,face,204,78,306,293
ID01_006_bmp.rf.ee9a4ae69313bcae44a369edbc347572.jpg,416,416,face,130,107,261,333
ID06_008_bmp.rf.f16fd8f081538257041bfce054ac0820.jpg,416,416,face,171,104,266,286
ID28_021_bmp.rf.f08b3fe798ba3ae298d0ac4e88249f8d.jpg,416,416,face,113,113,213,303
ID21_010_bmp.rf.efe72d1fd841b532c9b574f3020c6f3d.jpg,416,416,face,156,106,259,283
ID09_006_bmp.rf.f07b244351b1cec5414bc790449b91b2.jpg,416,416,face,204,102,316,291
ID29_006_bmp.rf.eff93d285c4a7db4a16351319216444f.jpg,416,416,face,189,134,297,297
ID05_014_bmp.rf.f14934b601c016f15d4a9b71c81a9c99.jpg,416,416,face,136,80,219,246
ID42_013_bmp.rf.f00f864ad47c6c7e3a53732fbdbe2ba5.jpg,416,416,face,102,116,202,312
ID14_026_bmp.rf.f097b27cacc3049d178ca60c13cae17d.jpg,416,416,face,219,90,327,283
ID32_013_bmp.rf.f1a7bb23468dea7fd782a4a00696194e.jpg,416,416,face,64,59,165,258
ID26_006_bmp.rf.f228285c2c7a5ef905590f9e62724e2f.jpg,416,416,face,91,87,166,288
ID08_003_bmp.rf.f299e40f8e1e820e41394bfdb1745243.jpg,416,416,face,94,95,185,272
ID34_021_bmp.rf.f1a77888e5712d5ed929214fbf72b7df.jpg,416,416,face,149,142,238,316
ID37_003_bmp.rf.ef62fa4a9882f14e32ee0e99e0ea29cb.jpg,416,416,face,73,78,166,274
ID21_030_bmp.rf.edd13ef902ade19ab0ccedb51b5be579.jpg,416,416,face,163,116,262,295
ID10_020_bmp.rf.f1c1230cb8b03eafab6ba6b9aef4fd25.jpg,416,416,face,152,108,260,295
ID03_017_bmp.rf.f1eb01fc8e086a802a2547ab9f06d75b.jpg,416,416,face,154,106,280,335
ID01_036_bmp.rf.f2bff6af473b3722d46214cd3a09c323.jpg,416,416,face,87,295,241,414
ID26_004_bmp.rf.f3975eaa49bf0094b19e97067a4196af.jpg,416,416,face,78,80,188,293
ID23_039_bmp.rf.f3037ff08b91dcd9a8526e52e7d32530.jpg,416,416,face,145,77,271,278
ID09_040_bmp.rf.f38e99e1384befbdba456536f7e57004.jpg,416,416,face,138,116,257,309
ID03_057_bmp.rf.f2b21e39310b918f296b75da1cd9be2c.jpg,416,416,face,138,111,259,291
ID07_029_bmp.rf.f3f40f6fa8a92a2d8f12a1a9b4c553f1.jpg,416,416,face,159,87,273,286
ID39_030_bmp.rf.f00b40b9ee630f99c9ca1bdb0196842e.jpg,416,416,face,161,116,278,342
ID17_024_bmp.rf.f39ea678c6498f353fa897e01c3c7120.jpg,416,416,face,116,95,231,286
ID18_018_bmp.rf.ef59fbb06853f39bec7f24c4c1b03d4b.jpg,416,416,face,252,109,345,310
ID39_034_bmp.rf.f383a6558ec58143bf8b421fcaaf1e1d.jpg,416,416,face,162,101,260,288
ID26_017_bmp.rf.f33d0730086f5be667d86c9373d17b76.jpg,416,416,face,187,90,298,290
ID36_023_bmp.rf.f486dfc76ea78b13dee2cde92e05a90d.jpg,416,416,face,78,130,156,307
ID20_030_bmp.rf.f4126c9e1d353fd614abef8192820979.jpg,416,416,face,127,95,242,321
ID16_031_bmp.rf.f4743dd19969ff0e53f4b3a5c5b19a59.jpg,416,416,face,144,101,268,323
ID39_008_bmp.rf.f335a04aec004f72be1b26fbdb960a38.jpg,416,416,face,208,108,309,328
ID40_042_bmp.rf.f3f0a2a7a31fe7722d655b2c274c97e4.jpg,416,416,face,138,101,247,272
ID09_022_bmp.rf.f461c17d74e7b17c55f4cb1a42dea039.jpg,416,416,face,60,114,161,295
ID39_003_bmp.rf.f40dc4614a43dace1dc4726698dc74b0.jpg,416,416,face,147,122,257,349
ID06_032_bmp.rf.f39e504d68c7d14b454e9be59099718b.jpg,416,416,face,165,66,264,211
ID30_034_bmp.rf.f5d491178f60bf8b420179498222c5c4.jpg,416,416,face,146,142,247,312
ID33_014_bmp.rf.f567f79a0c35ca50c7abdc5a6681675a.jpg,416,416,face,118,116,194,295
ID42_032_bmp.rf.f5708144f81c831d38742205b3e7dc21.jpg,416,416,face,130,118,265,353
ID39_037_bmp.rf.f5224ac86992836a68637b22846a8cbc.jpg,416,416,face,165,87,265,284
ID02_004_bmp.rf.f6c64e748c19b16554f4f69822cb9d4b.jpg,416,416,face,32,80,147,326
ID34_007_bmp.rf.f6fa87cfa65d3024995297b327a6c1fc.jpg,416,416,face,205,139,299,312
ID26_021_bmp.rf.f8376a2ec6d57752dae031e4da803786.jpg,416,416,face,130,90,239,293
ID39_032_bmp.rf.f79e7d371fd337ed2f13383581f19895.jpg,416,416,face,164,95,286,338
ID13_003_bmp.rf.f4382e3c821d3cf33184c6c189f03b30.jpg,416,416,face,150,108,263,291
ID06_026_bmp.rf.f79878f24afc613cc84bb64b267add52.jpg,416,416,face,198,98,297,282
ID16_006_bmp.rf.f71c4315df065381704f5e3c2bc34453.jpg,416,416,face,173,68,299,298
ID14_030_bmp.rf.f6492b55121fa72649112f7fe38edfd4.jpg,416,416,face,148,83,269,281
ID18_038_bmp.rf.f7b591a4788fd7aec65db4fb79648b28.jpg,416,416,face,121,139,240,338
ID14_004_bmp.rf.f7b7d02922da6df503c8dea6695f0b69.jpg,416,416,face,120,87,226,288
ID07_017_bmp.rf.f9d77a8af0cb67e2de5cbd946ce47be8.jpg,416,416,face,222,95,328,288
ID22_026_bmp.rf.f8cbe5ddcaf835755a671a18995e84ed.jpg,416,416,face,222,101,330,298
ID13_037_bmp.rf.f68ebd2a8cf4d3a8d879d36f765394b1.jpg,416,416,face,138,85,246,267
ID24_038_bmp.rf.f8d91fcd93f6e07276b331de644c002c.jpg,416,416,face,159,100,256,293
ID40_033_bmp.rf.f55e302c52e4ca07c9fa66cff8936810.jpg,416,416,face,152,114,264,314
ID03_046_bmp.rf.f7ae919922e6ac2d439860b62a9564c9.jpg,416,416,face,119,87,254,316
ID40_003_bmp.rf.fa3fd3c884b899bbde92c713f006836e.jpg,416,416,face,147,125,251,321
ID41_031_bmp.rf.f9fe964b4dbae3027d6cceca5497bc57.jpg,416,416,face,151,101,272,324
ID30_033_bmp.rf.f90f35f53e60197d0a7c2be370744338.jpg,416,416,face,136,156,234,333
ID42_020_bmp.rf.fb265b0d963c79e6218a92c6456f7251.jpg,416,416,face,160,120,276,333
ID12_014_bmp.rf.f2253237c75baa5265da36ec19b74d58.jpg,416,416,face,101,104,182,291
ID37_032_bmp.rf.fa80fa2d6f2c0b918e88b96ac31a633c.jpg,416,416,face,298,85,411,289
ID29_020_bmp.rf.faf53b6ef14e62f07d3b4e2d93291fd7.jpg,416,416,face,131,135,239,302
ID23_011_bmp.rf.faccd5c3eb0735bc7ae765b42efbbb17.jpg,416,416,face,91,108,200,304
ID23_030_bmp.rf.fa03f7d2bf85b7a55acae394f07112be.jpg,416,416,face,131,106,243,302
ID15_012_bmp.rf.f8644a112e4c0c3d48f5e93da13aa6a9.jpg,416,416,face,86,94,203,305
ID24_009_bmp.rf.fb2bff794f718812a4e3116a1f52bfc2.jpg,416,416,face,223,99,301,305
ID18_011_bmp.rf.f9f91da4b66ca41e5331274428b0b88b.jpg,416,416,face,117,96,239,309
ID27_011_bmp.rf.faa25c31fb3fa59a1d17d834f470df96.jpg,416,416,face,169,82,269,269
ID14_001_bmp.rf.fc03f2cb16a0b8990025f34acb1b462a.jpg,416,416,face,146,90,264,286
ID41_001_bmp.rf.fadfa68b1318d7dca0e9ad648efb1050.jpg,416,416,face,152,120,273,338
ID20_002_bmp.rf.fab3e5906e3a0d9934effdc0ee84177b.jpg,416,416,face,104,95,214,305
ID31_032_bmp.rf.fba50f0de41886ebab6357c08799083e.jpg,416,416,face,157,97,263,281
ID40_035_bmp.rf.fb70a0ac32d383d19cf3ad4577e38b1c.jpg,416,416,face,161,113,261,298
ID25_023_bmp.rf.fd02dcf2d15ae063b8b3d7de5f6424d4.jpg,416,416,face,107,89,190,271
ID02_020_bmp.rf.fba76dfa61faf375228fb36eb2139f3e.jpg,416,416,face,163,103,285,330
ID06_037_bmp.rf.fc2c6159a601f6da367541b03571f32f.jpg,416,416,face,146,126,252,326
ID38_038_bmp.rf.fad8aefe466218a9883905c278f10021.jpg,416,416,face,188,172,294,343
ID02_016_bmp.rf.fb627abfc1b0201f0a8f2d8c73375232.jpg,416,416,face,242,90,359,324
ID30_013_bmp.rf.fc04605da777786a64a2c6b14a81c675.jpg,416,416,face,70,142,160,319
ID20_024_bmp.rf.fc7e9e8e94fa8e4147d217828fdd5366.jpg,416,416,face,204,70,312,283
ID21_042_bmp.rf.fe97352f8c481e0bf359ce5bef484d00.jpg,416,416,face,148,134,246,309
ID09_001_bmp.rf.fc5e398b1f032d8a0307625379870d49.jpg,416,416,face,158,106,279,295
ID22_024_bmp.rf.fe8f8213ece5f52467a32d467373cba3.jpg,416,416,face,155,97,268,293
ID08_025_bmp.rf.ffa6097560b13a20073ffd0ba0a5f4b3.jpg,416,416,face,175,78,288,281
ID42_012_bmp.rf.fea96d595d3af8a2a98b7b58bfd999af.jpg,416,416,face,164,125,265,321
ID32_028_bmp.rf.fd16ac3ebe49b5fab313c47638b2e237.jpg,416,416,face,139,52,252,263
ID13_011_bmp.rf.fd373f3a603ab620fc62509bfb6a173f.jpg,416,416,face,144,99,259,281
ID41_038_bmp.rf.fcdb5995de0957512aa136ecea870c0a.jpg,416,416,face,162,84,277,297
ID11_028_bmp.rf.ffacc30d437f8100c1ed1a9e67448264.jpg,416,416,face,130,93,239,300
ID11_005_bmp.rf.ff81861bf5cc7847e63cc48f0fa1b005.jpg,416,416,face,130,85,212,272
ID36_019_bmp.rf.fcea402741304c10b47f46f3ba07b089.jpg,416,416,face,149,147,251,321
ID10_028_bmp.rf.fde9c87915b5520fa7faa8e49b8754f4.jpg,416,416,face,155,106,267,295
ID15_040_bmp.rf.fddb8663e343ea341d452ad4629db230.jpg,416,416,face,142,81,267,288
ID10_035_bmp.rf.feacc29cc6b657878616d9e85fd82d7c.jpg,416,416,face,153,101,264,278
ID32_009_bmp.rf.fe1611e4d333be8cf89d23568a9c4751.jpg,416,416,face,230,56,313,252
ID01_041_bmp.rf.ffe5a326a17d4aa17d54f3d372c4824f.jpg,416,416,face,88,96,216,335
ID23_038_bmp.rf.fd83edfe3af54482ca4b72529f4529b6.jpg,416,416,face,135,95,273,302
ID31_030_bmp.rf.ffeab8f74fdc7907753367fbec89112f.jpg,416,416,face,169,128,276,302
ID06_017_bmp.rf.b7d11ca32a85bf5f49d592286882bc69.jpg,416,416,face,202,94,295,283
ID44_016_bmp.rf.b86b685fa95334d7444cc97da461079f.jpg,416,416,face,215,61,315,251
ID36_022_bmp.rf.ba50c0072fae440bf5558303d9832c1c.jpg,416,416,face,82,135,178,314
ID22_003_bmp.rf.b94b83fb2a172eccf4d68b3150c58215.jpg,416,416,face,55,87,170,283
ID03_058_bmp.rf.b9805d2d0dcc8b847b3e434405be6dd7.jpg,416,416,face,161,120,287,305
ID22_018_bmp.rf.b7d4cce971d511b7b1a2b8a13ba990d4.jpg,416,416,face,222,108,311,297
ID41_009_bmp.rf.ba63686e004b449a15170dc76564e55b.jpg,416,416,face,170,147,260,350
ID23_041_bmp.rf.b97ebcb3ad0de3eb36c812c6bd2baafd.jpg,416,416,face,160,96,268,285
ID06_012_bmp.rf.bbe9973fe987630350f7688f25d182bb.jpg,416,416,face,94,95,190,276
ID03_020_bmp.rf.ba690f487ba3dcac330d36328255ef9a.jpg,416,416,face,155,113,282,335
ID23_016_bmp.rf.b817720d942cad12340fc838d0b3caf4.jpg,416,416,face,225,104,334,307
ID39_025_bmp.rf.b883c8b451cd0914e20cc70c86172b23.jpg,416,416,face,212,115,311,316
ID22_001_bmp.rf.b9bd6bed4d7a7977f921b785294aa5b6.jpg,416,416,face,151,90,265,297
ID44_012_bmp.rf.b91e42aa6bd8f3d65833bd711d712021.jpg,416,416,face,94,68,193,262
ID15_022_bmp.rf.bbc37055f6dfec18c676ab3e8fb851a0.jpg,416,416,face,91,95,204,298
ID42_036_bmp.rf.ba615b6fe09ebf7277be16be31ae7a6a.jpg,416,416,face,156,132,257,328
ID22_012_bmp.rf.ba1d81697e404d1793ac94c94e1aab14.jpg,416,416,face,81,96,193,292
ID32_029_bmp.rf.bc093691d41435643e99358ce7087a4e.jpg,416,416,face,162,69,281,269
ID09_039_bmp.rf.bb134f261a0292ccf7a8bda94d8eed9d.jpg,416,416,face,195,113,325,312
ID06_033_bmp.rf.b893a6c4cd161e18b1d07319a14f76dc.jpg,416,416,face,149,87,255,269
ID43_035_bmp.rf.bb21315cd648838e1717383ecc3fb3b0.jpg,416,416,face,138,83,244,279
ID14_039_bmp.rf.baa12f64d333a23d5d4d111704ce1843.jpg,416,416,face,161,81,280,286
ID25_004_bmp.rf.bac60857d27186d5e2a922ecc6dbe11f.jpg,416,416,face,100,76,200,265
ID11_003_bmp.rf.bafb9ea66b978189d132e1f443959185.jpg,416,416,face,168,80,264,270
ID30_030_bmp.rf.b94056101e4348a68b8670928e6589c5.jpg,416,416,face,138,189,237,360
ID14_034_bmp.rf.bec888a259610a602a40269b1e01a7c8.jpg,416,416,face,147,146,268,323
ID13_022_bmp.rf.bd5cb6e2aef7f1c17a3cb23c7fd59b39.jpg,416,416,face,109,89,217,272
ID43_030_bmp.rf.bf23e2f234a74cded2c27dc0dc6a84b0.jpg,416,416,face,152,93,250,274
ID03_016_bmp.rf.bee58e0284972c4e9627caf387de4287.jpg,416,416,face,155,106,285,336
ID15_026_bmp.rf.bdd972c5de0c9e83eff2f179abefb4dc.jpg,416,416,face,208,108,318,309
ID28_023_bmp.rf.bd38eced86b66b93c72bdf89e90639a6.jpg,416,416,face,88,106,155,293
ID08_023_bmp.rf.bd3dd467abe9a4d70bbc8cb7429a8cac.jpg,416,416,face,126,80,211,272
ID07_009_bmp.rf.bd8a5cc8aca2dac5cd65d4668265a643.jpg,416,416,face,308,99,381,293
ID06_031_bmp.rf.bd933aa0262147f6e9b57da31ac58006.jpg,416,416,face,125,114,229,293
ID23_001_bmp.rf.bcbdecba346c95512376483d217c6dac.jpg,416,416,face,147,108,257,305
ID31_017_bmp.rf.bc3692ff8358fab4723afecc322ee459.jpg,416,416,face,195,90,295,264
ID02_002_bmp.rf.bf690d8f219054a5ffcee422630f6720.jpg,416,416,face,116,79,238,327
ID03_052_bmp.rf.bdc5be96400a323a2f4e9ca804901b47.jpg,416,416,face,145,80,267,248
ID17_001_bmp.rf.bfd94507e27cef1a186081ca26884356.jpg,416,416,face,139,109,248,300
ID17_030_bmp.rf.bf26ad0cdaa49b220d1aae19cd4d488d.jpg,416,416,face,134,122,257,323
ID37_017_bmp.rf.c0df489215b4051e8a1be280c74044b2.jpg,416,416,face,246,74,342,274
ID21_013_bmp.rf.bfb2ec3e2545cace01a934362b8a264f.jpg,416,416,face,107,113,211,295
ID31_034_bmp.rf.bfba84d74cc432c3e8eba3d1dd9a4690.jpg,416,416,face,129,130,243,305
ID17_025_bmp.rf.c0287ab02d1b063dbfef4cc20b9822dd.jpg,416,416,face,143,87,256,283
ID41_022_bmp.rf.be83e72ac12730d87e99457cf4465dca.jpg,416,416,face,113,114,209,300
ID21_003_bmp.rf.bf8ee677edaff565c8830ee18cef9cf0.jpg,416,416,face,119,123,219,300
ID03_001_bmp.rf.bc0f13df2b343c73cc99e08d1309573e.jpg,416,416,face,129,104,267,343
ID12_041_bmp.rf.c05a27c21048c9d3dcde182bb94c8d0b.jpg,416,416,face,160,135,266,310
ID36_021_bmp.rf.bfc35ae601ee911b7994379d0315231b.jpg,416,416,face,100,139,203,321
ID11_037_bmp.rf.c154353bff03dd323e16fdd7cf3f7b8a.jpg,416,416,face,108,115,212,302
ID27_028_bmp.rf.c20a78e2d78311466bdac4eca07b6744.jpg,416,416,face,166,78,272,246
ID06_019_bmp.rf.bf62bad8b4e9ee052a6038fa1d6bd38a.jpg,416,416,face,156,97,255,283
ID18_026_bmp.rf.c1ff183b96d6c47e7ebbdb932251e07b.jpg,416,416,face,229,90,342,303
ID19_020_bmp.rf.c24aabedef7cbf5a3cfdd7f2ffed2123.jpg,416,416,face,137,118,241,315
ID37_040_bmp.rf.c198b5a8a5d10b95e6e325ee0a352c2c.jpg,416,416,face,168,92,280,293
ID36_013_bmp.rf.c2fa45411907ba9e7a82e4bc24bffac6.jpg,416,416,face,89,135,185,314
ID31_020_bmp.rf.c1b7f2f9d4c15b1ad7c7565d42414a95.jpg,416,416,face,111,90,217,269
ID03_039_bmp.rf.c338fd5714a3eeb0f1204dcba2699174.jpg,416,416,face,138,111,295,355
ID22_011_bmp.rf.c17272708f1a59a2569ad07993a42728.jpg,416,416,face,110,97,225,293
ID05_007_bmp.rf.bf09190d372173ae8c0ddb63ebc1db6b.jpg,416,416,face,165,121,273,321
ID11_038_bmp.rf.c1c3220b01571a049435d3d95136d153.jpg,416,416,face,156,125,261,322
ID11_001_bmp.rf.c40634fb5ab77c22a52330ec3523d71e.jpg,416,416,face,167,96,271,283
ID37_009_bmp.rf.c332349671586143ccd2732ab328146a.jpg,416,416,face,297,80,379,269
ID32_022_bmp.rf.c189e959445552531aae0e55c92de6b3.jpg,416,416,face,81,68,181,276
ID37_018_bmp.rf.c182d916bdc5d931e1dfff369d23e598.jpg,416,416,face,272,73,348,258
ID30_011_bmp.rf.c4f8660e5799d63993c1a84d94993ec6.jpg,416,416,face,121,144,230,326
ID20_008_bmp.rf.c3a8e73b27f7c5c8237cbf5cb910975d.jpg,416,416,face,205,76,307,293
ID13_005_bmp.rf.c4179116737d6d9100cd2f8b3372309d.jpg,416,416,face,110,99,199,284
ID43_015_bmp.rf.c25acbb247da912d12fac58bb5fe9fec.jpg,416,416,face,221,94,326,297
ID13_028_bmp.rf.c3af7c7008cc964349c140806a632ea8.jpg,416,416,face,138,92,247,269
ID35_022_bmp.rf.c442561115a67bc0acb140aaba4248be.jpg,416,416,face,146,140,245,331
ID39_041_bmp.rf.c48be81b8a02f66d37e5a787b5f6e6ef.jpg,416,416,face,163,70,272,311
ID02_007_bmp.rf.c51157fdc40bafc5f06db2618b74591d.jpg,416,416,face,233,82,351,323
ID09_038_bmp.rf.c5e10f09940560a2a6bf7821731a15d0.jpg,416,416,face,139,115,252,318
ID15_023_bmp.rf.c5c9ac667a6338514d205bab99ce0a73.jpg,416,416,face,67,109,163,300
ID23_012_bmp.rf.c6497c98cd9a7da106ff283ae1dff37b.jpg,416,416,face,78,108,182,302
ID13_014_bmp.rf.c65d5c757118ab68662f540e467a518b.jpg,416,416,face,99,106,190,289
ID29_010_bmp.rf.c5172c41a4771d5f285b1e86dfd458b4.jpg,416,416,face,134,134,247,295
ID31_005_bmp.rf.c62bfd3f901ac799f9ed1bb7ecfc199c.jpg,416,416,face,113,102,182,269
ID21_031_bmp.rf.c603dc9cdd8fb6e356afab6ec67a6c17.jpg,416,416,face,143,116,253,298
ID10_014_bmp.rf.c56e33f0853d7628f3e844ac9f313851.jpg,416,416,face,115,121,202,298
ID44_021_bmp.rf.c7177cf47e9b5ffc01bf50a485517a08.jpg,416,416,face,86,61,183,257
ID05_029_bmp.rf.c59d9000112df1b5e96147af0608fa25.jpg,416,416,face,128,113,237,279
ID29_026_bmp.rf.c67625d9d5c7afbe90f5d1f7000058b5.jpg,416,416,face,163,136,250,297
ID38_025_bmp.rf.c6bb78956bb8c58967d7873a34fd0d8d.jpg,416,416,face,181,141,286,309
ID23_008_bmp.rf.c6b3d1ad324dbbca3f063bb36f52dfb6.jpg,416,416,face,202,113,301,312
ID12_019_bmp.rf.c5aadf74223026d12a7449a53ca5d056.jpg,416,416,face,147,111,261,298
ID35_002_bmp.rf.c8cdedeb1fc5f2fd2d9092f0ca8d247b.jpg,416,416,face,155,49,290,290
ID41_028_bmp.rf.c8adefb8c96aca4a6fd5c067e5db2882.jpg,416,416,face,142,87,267,310
ID31_006_bmp.rf.c67d936432de75517dd4cae7c78a317f.jpg,416,416,face,155,82,264,265
ID21_024_bmp.rf.c96ad6e7f33703ca96f76e02e83e53ac.jpg,416,416,face,203,104,296,289
ID35_033_bmp.rf.c84a84d5732391cac78c9fbe6807432a.jpg,416,416,face,139,71,283,348
ID33_032_bmp.rf.c8c7702e6843490c988965cd7f6fb002.jpg,416,416,face,140,135,246,321
ID42_015_bmp.rf.c683650fe2c321c4a85ba561f6560a50.jpg,416,416,face,144,108,259,311
ID04_034_bmp.rf.c8ede6d8f874ea05c795d173e17d2811.jpg,416,416,face,131,135,277,376
ID01_028_bmp.rf.cbe0ca1d2d88d8c9c9ab5a19d2d389f0.jpg,416,416,face,121,104,270,329
ID10_004_bmp.rf.cb1af0289e15e22f81afaae696537a92.jpg,416,416,face,110,125,219,310
ID17_040_bmp.rf.c91a23a362861003c4a0334245960ee1.jpg,416,416,face,182,75,299,272
ID27_002_bmp.rf.c6da1d79efe0d947d19b80ccc5c5d096.jpg,416,416,face,117,83,224,279
ID23_022_bmp.rf.cb05dc8f1e2264043d63576ba3157b36.jpg,416,416,face,52,113,151,305
ID18_001_bmp.rf.cc51256d7062788ce345d4c944537d21.jpg,416,416,face,152,104,264,314
ID42_007_bmp.rf.cbe4ec05278fff402c6895336d254cab.jpg,416,416,face,201,97,329,336
ID36_025_bmp.rf.ce78853d65e5b3d9bae0d43bea389810.jpg,416,416,face,194,132,295,314
ID23_006_bmp.rf.cb9380b10a427e182b6885110e1b9aae.jpg,416,416,face,139,100,252,300
ID06_024_bmp.rf.cc437967b59ee7f84b17735301f18e25.jpg,416,416,face,156,87,259,274
ID40_007_bmp.rf.cc43dfa2db75b64662c2e890168c7465.jpg,416,416,face,156,89,260,285
ID35_023_bmp.rf.ca3327d2983d1a23c6f0ec60f5aa3fd4.jpg,416,416,face,125,127,208,314
ID16_032_bmp.rf.cc77192a9cbad1266e1d7895370db23c.jpg,416,416,face,107,90,251,321
ID01_046_bmp.rf.ce10db0b8946e85d6372b6931dcb0faa.jpg,416,416,face,206,78,308,309
ID21_016_bmp.rf.ccef165398227780db6bfced050e98b2.jpg,416,416,face,216,118,305,291
ID20_010_bmp.rf.cf2c42e24582c0274f6e5c70876b42f1.jpg,416,416,face,153,92,272,303
ID07_036_bmp.rf.cef9e3963431f1a39bdf6c241f2d9eb4.jpg,416,416,face,306,97,386,293
